"TEV";"MHO";"MG05";"MG02";"MG58";"GADC041"
"2025";"04";"Budapest légi I.";"Spanyolország";"Kilépő";6
"2025";"04";"Budapest légi I.";"Svájc";"Kilépő";2
"2025";"04";"Budapest légi I.";"Svédország";"Kilépő";1
"2025";"04";"Budapest légi I.";"Szerbia";"Belépő";5
"2025";"04";"Budapest légi I.";"Szerbia";"Kilépő";1
"2025";"04";"Budapest légi I.";"Szingapur";"Belépő";1
"2025";"04";"Budapest légi I.";"Szlovákia";"Belépő";17
"2025";"04";"Budapest légi I.";"Szlovákia";"Kilépő";15
"2025";"04";"Budapest légi I.";"Tadzsikisztán";"Belépő";1
"2025";"04";"Budapest légi I.";"Tajvan";"Kilépő";1
"2025";"04";"Budapest légi I.";"Törökország";"Belépő";10
"2025";"04";"Budapest légi I.";"Törökország";"Kilépő";13
"2025";"04";"Budapest légi I.";"Trinidad-Tobago";"Belépő";1
"2025";"04";"Budapest légi I.";"Trinidad-Tobago";"Kilépő";1
"2025";"04";"Budapest légi I.";"Ukrajna";"Belépő";4
"2025";"04";"Budapest légi I.";"Ukrajna";"Kilépő";3
"2025";"04";"Budapest légi I.";"USA";"Belépő";3
"2025";"04";"Budapest légi I.";"USA";"Kilépő";13
"2025";"04";"Budapest légi I.";"Üzbegisztán";"Belépő";1
"2025";"04";"Budapest légi II.";"Afganisztán";"Belépő";100
"2025";"04";"Budapest légi II.";"Afganisztán";"Kilépő";86
"2025";"04";"Budapest légi II.";"Albánia";"Belépő";1835
"2025";"04";"Budapest légi II.";"Albánia";"Kilépő";2062
"2025";"04";"Budapest légi II.";"Algéria";"Belépő";90
"2025";"04";"Budapest légi II.";"Algéria";"Kilépő";51
"2025";"04";"Budapest légi II.";"Angola";"Belépő";8
"2025";"04";"Budapest légi II.";"Angola";"Kilépő";11
"2025";"04";"Budapest légi II.";"Antigua";"Belépő";3
"2025";"04";"Budapest légi II.";"Antigua";"Kilépő";2
"2025";"04";"Budapest légi II.";"Argentina";"Belépő";157
"2025";"04";"Budapest légi II.";"Argentina";"Kilépő";117
"2025";"04";"Budapest légi II.";"Ausztrália";"Belépő";1863
"2025";"04";"Budapest légi II.";"Ausztrália";"Kilépő";1342
"2025";"04";"Budapest légi II.";"Ausztria";"Belépő";1182
"2025";"04";"Budapest légi II.";"Ausztria";"Kilépő";1213
"2025";"04";"Budapest légi II.";"Azerbajdzsán";"Belépő";1632
"2025";"04";"Budapest légi II.";"Azerbajdzsán";"Kilépő";1366
"2025";"04";"Budapest légi II.";"Bahama-szigetek";"Kilépő";1
"2025";"04";"Budapest légi II.";"Bahrein";"Belépő";21
"2025";"04";"Budapest légi II.";"Bahrein";"Kilépő";30
"2025";"04";"Budapest légi II.";"Banglades";"Belépő";112
"2025";"04";"Budapest légi II.";"Banglades";"Kilépő";71
"2025";"04";"Budapest légi II.";"Barbados";"Belépő";4
"2025";"04";"Budapest légi II.";"Barbados";"Kilépő";5
"2025";"04";"Budapest légi II.";"Belgium";"Belépő";343
"2025";"04";"Budapest légi II.";"Belgium";"Kilépő";411
"2025";"04";"Budapest légi II.";"Belize";"Kilépő";2
"2025";"04";"Budapest légi II.";"Benini Közt.";"Belépő";1
"2025";"04";"Budapest légi II.";"Benini Közt.";"Kilépő";2
"2025";"04";"Budapest légi II.";"Bissau-Guinea";"Belépő";1
"2025";"04";"Budapest légi II.";"Bolivia";"Belépő";5
"2025";"04";"Budapest légi II.";"Bolivia";"Kilépő";4
"2025";"04";"Budapest légi II.";"Bosznia-Hercegovina";"Belépő";230
"2025";"04";"Budapest légi II.";"Bosznia-Hercegovina";"Kilépő";240
"2025";"04";"Budapest légi II.";"Botswana";"Belépő";3
"2025";"04";"Budapest légi II.";"Botswana";"Kilépő";5
"2025";"04";"Budapest légi II.";"Bourkina Fasso";"Kilépő";1
"2025";"04";"Budapest légi II.";"Brazilia";"Belépő";435
"2025";"04";"Budapest légi II.";"Brazilia";"Kilépő";534
"2025";"04";"Budapest légi II.";"Brunei";"Belépő";17
"2025";"04";"Budapest légi II.";"Brunei";"Kilépő";14
"2025";"04";"Budapest légi II.";"Bulgária";"Belépő";531
"2025";"04";"Budapest légi II.";"Bulgária";"Kilépő";532
"2025";"04";"Budapest légi II.";"Burma";"Belépő";5
"2025";"04";"Budapest légi II.";"Burma";"Kilépő";15
"2025";"04";"Budapest légi II.";"Chile";"Belépő";75
"2025";"04";"Budapest légi II.";"Chile";"Kilépő";91
"2025";"04";"Budapest légi II.";"Ciprus";"Belépő";1614
"2025";"04";"Budapest légi II.";"Ciprus";"Kilépő";1753
"2025";"04";"Budapest légi II.";"Columbia";"Belépő";190
"2025";"04";"Budapest légi II.";"Columbia";"Kilépő";204
"2025";"04";"Budapest légi II.";"Costa-Rica";"Belépő";53
"2025";"04";"Budapest légi II.";"Costa-Rica";"Kilépő";47
"2025";"04";"Budapest légi II.";"Csád Közt.";"Belépő";6
"2025";"04";"Budapest légi II.";"Csehország";"Belépő";665
"2025";"04";"Budapest légi II.";"Csehország";"Kilépő";688
"2025";"04";"Budapest légi II.";"Dánia";"Belépő";158
"2025";"04";"Budapest légi II.";"Dánia";"Kilépő";222
"2025";"04";"Budapest légi II.";"Dél-Afrikai Közt.";"Belépő";259
"2025";"04";"Budapest légi II.";"Dél-Afrikai Közt.";"Kilépő";284
"2025";"04";"Budapest légi II.";"Dominica";"Belépő";25
"2025";"04";"Budapest légi II.";"Dominica";"Kilépő";33
"2025";"04";"Budapest légi II.";"Ecuador";"Belépő";17
"2025";"04";"Budapest légi II.";"Ecuador";"Kilépő";30
"2025";"04";"Budapest légi II.";"Egyesült Arab Emirségek";"Belépő";561
"2025";"04";"Budapest légi II.";"Egyesült Arab Emirségek";"Kilépő";762
"2025";"04";"Budapest légi II.";"Egyesült Királyság";"Belépő";45409
"2025";"04";"Budapest légi II.";"Egyesült Királyság";"Kilépő";45911
"2025";"04";"Budapest légi II.";"Egyiptomi Arab Közt.";"Belépő";1202
"2025";"04";"Budapest légi II.";"Egyiptomi Arab Közt.";"Kilépő";1160
"2025";"04";"Budapest légi II.";"Elefántcsontpart";"Belépő";1
"2025";"04";"Budapest légi II.";"Elefántcsontpart";"Kilépő";2
"2025";"04";"Budapest légi II.";"Eritrea";"Kilépő";3
"2025";"04";"Budapest légi II.";"Észak-Macedónia";"Belépő";110
"2025";"04";"Budapest légi II.";"Észak-Macedónia";"Kilépő";141
"2025";"04";"Budapest légi II.";"Észtország";"Belépő";59
"2025";"04";"Budapest légi II.";"Észtország";"Kilépő";57
"2025";"04";"Budapest légi II.";"Etiópia";"Belépő";14
"2025";"04";"Budapest légi II.";"Etiópia";"Kilépő";13
"2025";"04";"Budapest légi II.";"Fehéroroszország";"Belépő";114
"2025";"04";"Budapest légi II.";"Fehéroroszország";"Kilépő";123
"2025";"04";"Budapest légi II.";"Finnország";"Belépő";111
"2025";"04";"Budapest légi II.";"Finnország";"Kilépő";109
"2025";"04";"Budapest légi II.";"Franciaország";"Belépő";1465
"2025";"04";"Budapest légi II.";"Franciaország";"Kilépő";1527
"2025";"04";"Budapest légi II.";"Fülöp-szigetek";"Belépő";926
"2025";"04";"Budapest légi II.";"Fülöp-szigetek";"Kilépő";694
"2025";"04";"Budapest légi II.";"Ghana";"Belépő";78
"2025";"04";"Budapest légi II.";"Ghana";"Kilépő";33
"2025";"04";"Budapest légi II.";"Görögország";"Belépő";469
"2025";"04";"Budapest légi II.";"Görögország";"Kilépő";498
"2025";"04";"Budapest légi II.";"Grenada";"Belépő";20
"2025";"04";"Budapest légi II.";"Grenada";"Kilépő";18
"2025";"04";"Budapest légi II.";"Grúzia";"Belépő";2548
"2025";"04";"Budapest légi II.";"Grúzia";"Kilépő";1804
"2025";"04";"Budapest légi II.";"Guatemala";"Belépő";14
"2025";"04";"Budapest légi II.";"Guatemala";"Kilépő";9
"2025";"04";"Budapest légi II.";"Guinea";"Belépő";5
"2025";"04";"Budapest légi II.";"Guinea";"Kilépő";6
"2025";"04";"Budapest légi II.";"Haiti";"Belépő";3
"2025";"04";"Budapest légi II.";"Haiti";"Kilépő";2
"2025";"04";"Budapest légi II.";"Hollandia";"Belépő";474
"2025";"04";"Budapest légi II.";"Hollandia";"Kilépő";594
"2025";"04";"Budapest légi II.";"Honduras";"Belépő";8
"2025";"04";"Budapest légi II.";"Honduras";"Kilépő";8
"2025";"04";"Budapest légi II.";"Hongkong";"Belépő";294
"2025";"04";"Budapest légi II.";"Hongkong";"Kilépő";216
"2025";"04";"Budapest légi II.";"Hontalan";"Belépő";34
"2025";"04";"Budapest légi II.";"Hontalan";"Kilépő";34
"2025";"04";"Budapest légi II.";"Horvátország";"Belépő";1073
"2025";"04";"Budapest légi II.";"Horvátország";"Kilépő";999
"2025";"04";"Budapest légi II.";"India";"Belépő";1745
"2025";"04";"Budapest légi II.";"India";"Kilépő";1944
"2025";"04";"Budapest légi II.";"Indonézia";"Belépő";583
"2025";"04";"Budapest légi II.";"Indonézia";"Kilépő";392
"2025";"04";"Budapest légi II.";"Irak";"Belépő";180
"2025";"04";"Budapest légi II.";"Irak";"Kilépő";160
"2025";"04";"Budapest légi II.";"Irán";"Belépő";492
"2025";"04";"Budapest légi II.";"Irán";"Kilépő";771
"2025";"04";"Budapest légi II.";"Irország";"Belépő";5343
"2025";"04";"Budapest légi II.";"Irország";"Kilépő";5357
"2025";"04";"Budapest légi II.";"Ismeretlen, egyéb";"Belépő";8
"2025";"04";"Budapest légi II.";"Ismeretlen, egyéb";"Kilépő";2
"2025";"04";"Budapest légi II.";"Izland";"Belépő";55
"2025";"04";"Budapest légi II.";"Izland";"Kilépő";54
"2025";"04";"Budapest légi II.";"Izrael";"Belépő";35467
"2025";"04";"Budapest légi II.";"Izrael";"Kilépő";34304
"2025";"04";"Budapest légi II.";"Jamaica";"Belépő";6
"2025";"04";"Budapest légi II.";"Jamaica";"Kilépő";8
"2025";"04";"Budapest légi II.";"Japán";"Belépő";1001
"2025";"04";"Budapest légi II.";"Japán";"Kilépő";910
"2025";"04";"Budapest légi II.";"Jemen";"Belépő";58
"2025";"04";"Budapest légi II.";"Jemen";"Kilépő";48
"2025";"04";"Budapest légi II.";"Jordánia";"Belépő";802
"2025";"04";"Budapest légi II.";"Jordánia";"Kilépő";961
"2025";"04";"Budapest légi II.";"Kambodzsa";"Belépő";11
"2025";"04";"Budapest légi II.";"Kambodzsa";"Kilépő";19
"2025";"04";"Budapest légi II.";"Kamerun";"Belépő";10
"2025";"04";"Budapest légi II.";"Kamerun";"Kilépő";9
"2025";"04";"Budapest légi II.";"Kanada";"Belépő";861
"2025";"04";"Budapest légi II.";"Kanada";"Kilépő";876
"2025";"04";"Budapest légi II.";"Katar";"Belépő";94
"2025";"04";"Budapest légi II.";"Katar";"Kilépő";80
"2025";"04";"Budapest légi II.";"Kazahsztán";"Belépő";396
"2025";"04";"Budapest légi II.";"Kazahsztán";"Kilépő";396
"2025";"04";"Budapest légi II.";"Kenya";"Belépő";100
"2025";"04";"Budapest légi II.";"Kenya";"Kilépő";106
"2025";"04";"Budapest légi II.";"Kina";"Belépő";11027
"2025";"04";"Budapest légi II.";"Kina";"Kilépő";11174
"2025";"04";"Budapest légi II.";"Kirgizisztán";"Belépő";338
"2025";"04";"Budapest légi II.";"Kirgizisztán";"Kilépő";204
"2025";"04";"Budapest légi II.";"Kongói DK";"Belépő";4
"2025";"04";"Budapest légi II.";"Kongói DK";"Kilépő";5
"2025";"04";"Budapest légi II.";"Kongói Köztársaság";"Belépő";2
"2025";"04";"Budapest légi II.";"Kongói Köztársaság";"Kilépő";4
"2025";"04";"Budapest légi II.";"Koreai Közt.";"Belépő";4180
"2025";"04";"Budapest légi II.";"Koreai Közt.";"Kilépő";4760
"2025";"04";"Budapest légi II.";"Koreai Népi Dem. Közt.";"Belépő";1
"2025";"04";"Budapest légi II.";"Koreai Népi Dem. Közt.";"Kilépő";2
"2025";"04";"Budapest légi II.";"Koszovo";"Belépő";436
"2025";"04";"Budapest légi II.";"Koszovo";"Kilépő";452
"2025";"04";"Budapest légi II.";"Kuba";"Belépő";7
"2025";"04";"Budapest légi II.";"Kuba";"Kilépő";6
"2025";"04";"Budapest légi II.";"Kuvait";"Belépő";96
"2025";"04";"Budapest légi II.";"Kuvait";"Kilépő";101
"2025";"04";"Budapest légi II.";"Laosz";"Belépő";9
"2025";"04";"Budapest légi II.";"Laosz";"Kilépő";8
"2025";"04";"Budapest légi II.";"Lengyelország";"Belépő";1711
"2025";"04";"Budapest légi II.";"Lengyelország";"Kilépő";2075
"2025";"04";"Budapest légi II.";"Lettország";"Belépő";157
"2025";"04";"Budapest légi II.";"Lettország";"Kilépő";197
"2025";"04";"Budapest légi II.";"Libanon";"Belépő";185
"2025";"04";"Budapest légi II.";"Libanon";"Kilépő";211
"2025";"04";"Budapest légi II.";"Libéria";"Belépő";1
"2025";"04";"Budapest légi II.";"Libéria";"Kilépő";2
"2025";"04";"Budapest légi II.";"Líbia";"Belépő";44
"2025";"04";"Budapest légi II.";"Líbia";"Kilépő";42
"2025";"04";"Budapest légi II.";"Litvánia";"Belépő";266
"2025";"04";"Budapest légi II.";"Litvánia";"Kilépő";285
"2025";"04";"Budapest légi II.";"Luxemburg";"Belépő";10
"2025";"04";"Budapest légi II.";"Luxemburg";"Kilépő";19
"2025";"04";"Budapest légi II.";"Madagaszkár";"Belépő";2
"2025";"04";"Budapest légi II.";"Madagaszkár";"Kilépő";1
"2025";"04";"Budapest légi II.";"Magyarország";"Belépő";82554
"2025";"04";"Budapest légi II.";"Magyarország";"Kilépő";87628
"2025";"04";"Budapest légi II.";"Makaó";"Belépő";8
"2025";"04";"Budapest légi II.";"Makaó";"Kilépő";9
"2025";"04";"Budapest légi II.";"Malawi";"Belépő";4
"2025";"04";"Budapest légi II.";"Malawi";"Kilépő";2
"2025";"04";"Budapest légi II.";"Malaysia";"Belépő";858
"2025";"04";"Budapest légi II.";"Malaysia";"Kilépő";964
"2025";"04";"Budapest légi II.";"Maldiv Közt.";"Belépő";9
"2025";"04";"Budapest légi II.";"Maldiv Közt.";"Kilépő";7
"2025";"04";"Budapest légi II.";"Mali Közt.";"Belépő";6
"2025";"04";"Budapest légi II.";"Málta";"Belépő";54
"2025";"04";"Budapest légi II.";"Málta";"Kilépő";45
"2025";"04";"Budapest légi II.";"Marokkó";"Belépő";338
"2025";"04";"Budapest légi II.";"Marokkó";"Kilépő";235
"2025";"04";"Budapest légi II.";"Mauritánia";"Belépő";2
"2025";"04";"Budapest légi II.";"Mauritánia";"Kilépő";2
"2025";"04";"Budapest légi II.";"Mauritius";"Belépő";24
"2025";"04";"Budapest légi II.";"Mauritius";"Kilépő";22
"2025";"04";"Budapest légi II.";"Mexikó";"Belépő";314
"2025";"04";"Budapest légi II.";"Mexikó";"Kilépő";349
"2025";"04";"Budapest légi II.";"Moldávia";"Belépő";863
"2025";"04";"Budapest légi II.";"Moldávia";"Kilépő";916
"2025";"04";"Budapest légi II.";"Mongólia";"Belépő";157
"2025";"04";"Budapest légi II.";"Mongólia";"Kilépő";222
"2025";"04";"Budapest légi II.";"Montenegró (Crna-gora)";"Belépő";585
"2025";"04";"Budapest légi II.";"Montenegró (Crna-gora)";"Kilépő";629
"2025";"04";"Budapest légi II.";"Mozambik";"Belépő";1
"2025";"04";"Budapest légi II.";"Namibia";"Kilépő";1
"2025";"04";"Budapest légi II.";"Németország";"Belépő";1972
"2025";"04";"Budapest légi II.";"Németország";"Kilépő";2350
"2025";"04";"Budapest légi II.";"Nepál";"Belépő";70
"2025";"04";"Budapest légi II.";"Nepál";"Kilépő";33
"2025";"04";"Budapest légi II.";"Nicaragua";"Belépő";2
"2025";"04";"Budapest légi II.";"Niger Közt.";"Belépő";2
"2025";"04";"Budapest légi II.";"Niger Közt.";"Kilépő";1
"2025";"04";"Budapest légi II.";"Nigéria";"Belépő";147
"2025";"04";"Budapest légi II.";"Nigéria";"Kilépő";141
"2025";"04";"Budapest légi II.";"Norvégia";"Belépő";169
"2025";"04";"Budapest légi II.";"Norvégia";"Kilépő";158
"2025";"04";"Budapest légi II.";"Olaszország";"Belépő";1390
"2025";"04";"Budapest légi II.";"Olaszország";"Kilépő";1614
"2025";"04";"Budapest légi II.";"Omán";"Belépő";72
"2025";"04";"Budapest légi II.";"Omán";"Kilépő";62
"2025";"04";"Budapest légi II.";"Oroszország";"Belépő";3911
"2025";"04";"Budapest légi II.";"Oroszország";"Kilépő";3485
"2025";"04";"Budapest légi II.";"Örményország";"Belépő";528
"2025";"04";"Budapest légi II.";"Örményország";"Kilépő";707
"2025";"04";"Budapest légi II.";"Pakisztán";"Belépő";462
"2025";"04";"Budapest légi II.";"Pakisztán";"Kilépő";389
"2025";"04";"Budapest légi II.";"Palesztinai Autonóm Terület";"Belépő";114
"2025";"04";"Budapest légi II.";"Palesztinai Autonóm Terület";"Kilépő";131
"2025";"04";"Budapest légi II.";"Panama";"Belépő";9
"2025";"04";"Budapest légi II.";"Panama";"Kilépő";11
"2025";"04";"Budapest légi II.";"Pápua Új-Guinea";"Kilépő";1
"2025";"04";"Budapest légi II.";"Paraguay";"Belépő";7
"2025";"04";"Budapest légi II.";"Paraguay";"Kilépő";14
"2025";"04";"Budapest légi II.";"Peru";"Belépő";48
"2025";"04";"Budapest légi II.";"Peru";"Kilépő";60
"2025";"04";"Budapest légi II.";"Portugália";"Belépő";737
"2025";"04";"Budapest légi II.";"Portugália";"Kilépő";810
"2025";"04";"Budapest légi II.";"Románia";"Belépő";8227
"2025";"04";"Budapest légi II.";"Románia";"Kilépő";8479
"2025";"04";"Budapest légi II.";"Ruanda";"Belépő";3
"2025";"04";"Budapest légi II.";"Ruanda";"Kilépő";1
"2025";"04";"Budapest légi II.";"Saint Lucia";"Belépő";14
"2025";"04";"Budapest légi II.";"Saint Lucia";"Kilépő";7
"2025";"04";"Budapest légi II.";"Saint Vincent";"Belépő";7
"2025";"04";"Budapest légi II.";"Saint Vincent";"Kilépő";7
"2025";"04";"Budapest légi II.";"Salvador";"Belépő";5
"2025";"04";"Budapest légi II.";"Salvador";"Kilépő";11
"2025";"04";"Budapest légi II.";"San-Marino";"Kilépő";2
"2025";"04";"Budapest légi II.";"Seychelle-szigetek";"Belépő";15
"2025";"04";"Budapest légi II.";"Seychelle-szigetek";"Kilépő";13
"2025";"04";"Budapest légi II.";"Sierra Leone";"Belépő";32
"2025";"04";"Budapest légi II.";"Sierra Leone";"Kilépő";13
"2025";"04";"Budapest légi II.";"Spanyolország";"Belépő";1118
"2025";"04";"Budapest légi II.";"Spanyolország";"Kilépő";1178
"2025";"04";"Budapest légi II.";"Sri Lanka";"Belépő";109
"2025";"04";"Budapest légi II.";"Sri Lanka";"Kilépő";58
"2025";"04";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Belépő";58
"2025";"04";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Kilépő";80
"2025";"04";"Budapest légi II.";"Svájc";"Belépő";276
"2025";"04";"Budapest légi II.";"Svájc";"Kilépő";294
"2025";"04";"Budapest légi II.";"Svédország";"Belépő";551
"2025";"04";"Budapest légi II.";"Svédország";"Kilépő";500
"2025";"04";"Budapest légi II.";"Szaud-Arábia";"Belépő";508
"2025";"04";"Budapest légi II.";"Szaud-Arábia";"Kilépő";517
"2025";"04";"Budapest légi II.";"Szenegál";"Belépő";3
"2025";"04";"Budapest légi II.";"Szenegál";"Kilépő";2
"2025";"04";"Budapest légi II.";"Szerbia";"Belépő";1183
"2025";"04";"Budapest légi II.";"Szerbia";"Kilépő";1228
"2025";"04";"Budapest légi II.";"Szingapur";"Belépő";306
"2025";"04";"Budapest légi II.";"Szingapur";"Kilépő";254
"2025";"04";"Budapest légi II.";"Sziria";"Belépő";314
"2025";"04";"Budapest légi II.";"Sziria";"Kilépő";277
"2025";"04";"Budapest légi II.";"Szlovákia";"Belépő";5658
"2025";"04";"Budapest légi II.";"Szlovákia";"Kilépő";5872
"2025";"04";"Budapest légi II.";"Szlovénia";"Belépő";350
"2025";"04";"Budapest légi II.";"Szlovénia";"Kilépő";1000
"2025";"04";"Budapest légi II.";"Szomália";"Belépő";22
"2025";"04";"Budapest légi II.";"Szomália";"Kilépő";11
"2025";"04";"Budapest légi II.";"Szudán";"Belépő";35
"2025";"04";"Budapest légi II.";"Szudán";"Kilépő";36
"2025";"04";"Budapest légi II.";"Tadzsikisztán";"Belépő";38
"2025";"04";"Budapest légi II.";"Tadzsikisztán";"Kilépő";15
"2025";"04";"Budapest légi II.";"Tajvan";"Belépő";1006
"2025";"04";"Budapest légi II.";"Tajvan";"Kilépő";1347
"2025";"04";"Budapest légi II.";"Tanzánia";"Belépő";10
"2025";"04";"Budapest légi II.";"Tanzánia";"Kilépő";16
"2025";"04";"Budapest légi II.";"Thaiföld";"Belépő";481
"2025";"04";"Budapest légi II.";"Thaiföld";"Kilépő";463
"2025";"04";"Budapest légi II.";"Togo";"Belépő";4
"2025";"04";"Budapest légi II.";"Törökország";"Belépő";7179
"2025";"04";"Budapest légi II.";"Törökország";"Kilépő";8323
"2025";"04";"Budapest légi II.";"Trinidad-Tobago";"Belépő";13
"2025";"04";"Budapest légi II.";"Trinidad-Tobago";"Kilépő";11
"2025";"04";"Budapest légi II.";"Tunézia";"Belépő";121
"2025";"04";"Budapest légi II.";"Tunézia";"Kilépő";92
"2025";"04";"Budapest légi II.";"Türkmenisztán";"Belépő";10
"2025";"04";"Budapest légi II.";"Türkmenisztán";"Kilépő";9
"2025";"04";"Budapest légi II.";"Uganda";"Belépő";27
"2025";"04";"Budapest légi II.";"Uganda";"Kilépő";31
"2025";"04";"Budapest légi II.";"Új-Zéland";"Belépő";373
"2025";"04";"Budapest légi II.";"Új-Zéland";"Kilépő";242
"2025";"04";"Budapest légi II.";"Ukrajna";"Belépő";5376
"2025";"04";"Budapest légi II.";"Ukrajna";"Kilépő";5371
"2025";"04";"Budapest légi II.";"Uruguay";"Belépő";16
"2025";"04";"Budapest légi II.";"Uruguay";"Kilépő";16
"2025";"04";"Budapest légi II.";"USA";"Belépő";6485
"2025";"04";"Budapest légi II.";"USA";"Kilépő";6442
"2025";"04";"Budapest légi II.";"Üzbegisztán";"Belépő";339
"2025";"04";"Budapest légi II.";"Üzbegisztán";"Kilépő";169
"2025";"04";"Budapest légi II.";"Vanuaaku Közt.";"Belépő";7
"2025";"04";"Budapest légi II.";"Vanuaaku Közt.";"Kilépő";7
"2025";"04";"Budapest légi II.";"Venezuela";"Belépő";34
"2025";"04";"Budapest légi II.";"Venezuela";"Kilépő";44
"2025";"04";"Budapest légi II.";"Vietnám";"Belépő";1510
"2025";"04";"Budapest légi II.";"Vietnám";"Kilépő";531
"2025";"04";"Budapest légi II.";"Zambia";"Belépő";1
"2025";"04";"Budapest légi II.";"Zimbabwe";"Belépő";60
"2025";"04";"Budapest légi II.";"Zimbabwe";"Kilépő";57
"2025";"04";"Budapest légi II.";"Zöld-foki szigetek";"Belépő";1
"2025";"04";"Budapest légi II.";"Zöld-foki szigetek";"Kilépő";2
"2025";"04";"Debrecen légi";"Albánia";"Belépő";1
"2025";"04";"Debrecen légi";"Ausztrália";"Kilépő";1
"2025";"04";"Debrecen légi";"Ausztria";"Belépő";1
"2025";"04";"Debrecen légi";"Ausztria";"Kilépő";1
"2025";"04";"Debrecen légi";"Belgium";"Belépő";1
"2025";"04";"Debrecen légi";"Brazilia";"Belépő";1
"2025";"04";"Debrecen légi";"Brazilia";"Kilépő";2
"2025";"04";"Debrecen légi";"Bulgária";"Belépő";5
"2025";"04";"Debrecen légi";"Bulgária";"Kilépő";5
"2025";"04";"Debrecen légi";"Ciprus";"Belépő";74
"2025";"04";"Debrecen légi";"Ciprus";"Kilépő";90
"2025";"04";"Debrecen légi";"Csehország";"Belépő";8
"2025";"04";"Debrecen légi";"Dánia";"Belépő";1
"2025";"04";"Debrecen légi";"Egyesült Királyság";"Belépő";344
"2025";"04";"Debrecen légi";"Egyesült Királyság";"Kilépő";349
"2025";"04";"Debrecen légi";"Egyiptomi Arab Közt.";"Belépő";1
"2025";"04";"Debrecen légi";"Egyiptomi Arab Közt.";"Kilépő";1
"2025";"04";"Debrecen légi";"Fehéroroszország";"Belépő";1
"2025";"04";"Debrecen légi";"Franciaország";"Belépő";7
"2025";"04";"Debrecen légi";"Franciaország";"Kilépő";5
"2025";"04";"Debrecen légi";"Fülöp-szigetek";"Belépő";2
"2025";"04";"Debrecen légi";"Fülöp-szigetek";"Kilépő";2
"2025";"04";"Debrecen légi";"Görögország";"Belépő";7
"2025";"04";"Debrecen légi";"Görögország";"Kilépő";9
"2025";"04";"Debrecen légi";"Grúzia";"Belépő";1
"2025";"04";"Debrecen légi";"India";"Kilépő";1
"2025";"04";"Debrecen légi";"Irán";"Belépő";1
"2025";"04";"Debrecen légi";"Irán";"Kilépő";2
"2025";"04";"Debrecen légi";"Irország";"Belépő";4
"2025";"04";"Debrecen légi";"Irország";"Kilépő";3
"2025";"04";"Debrecen légi";"Izrael";"Belépő";175
"2025";"04";"Debrecen légi";"Izrael";"Kilépő";4
"2025";"04";"Debrecen légi";"Jamaica";"Belépő";2
"2025";"04";"Debrecen légi";"Jamaica";"Kilépő";2
"2025";"04";"Debrecen légi";"Japán";"Kilépő";1
"2025";"04";"Debrecen légi";"Jemen";"Belépő";1
"2025";"04";"Debrecen légi";"Jemen";"Kilépő";1
"2025";"04";"Debrecen légi";"Jordánia";"Belépő";1
"2025";"04";"Debrecen légi";"Jordánia";"Kilépő";2
"2025";"04";"Debrecen légi";"Kanada";"Belépő";3
"2025";"04";"Debrecen légi";"Katar";"Belépő";1
"2025";"04";"Debrecen légi";"Kenya";"Belépő";1
"2025";"04";"Debrecen légi";"Kenya";"Kilépő";1
"2025";"04";"Debrecen légi";"Kina";"Belépő";13
"2025";"04";"Debrecen légi";"Kina";"Kilépő";9
"2025";"04";"Debrecen légi";"Koreai Közt.";"Belépő";4
"2025";"04";"Debrecen légi";"Koreai Közt.";"Kilépő";13
"2025";"04";"Debrecen légi";"Laosz";"Kilépő";1
"2025";"04";"Debrecen légi";"Lengyelország";"Belépő";24
"2025";"04";"Debrecen légi";"Lengyelország";"Kilépő";17
"2025";"04";"Debrecen légi";"Lettország";"Belépő";1
"2025";"04";"Debrecen légi";"Lettország";"Kilépő";1
"2025";"04";"Debrecen légi";"Litvánia";"Belépő";4
"2025";"04";"Debrecen légi";"Litvánia";"Kilépő";4
"2025";"04";"Debrecen légi";"Magyarország";"Belépő";2288
"2025";"04";"Debrecen légi";"Magyarország";"Kilépő";2310
"2025";"04";"Debrecen légi";"Mexikó";"Belépő";4
"2025";"04";"Debrecen légi";"Mexikó";"Kilépő";6
"2025";"04";"Debrecen légi";"Németország";"Belépő";6
"2025";"04";"Debrecen légi";"Németország";"Kilépő";11
"2025";"04";"Debrecen légi";"Nigéria";"Belépő";2
"2025";"04";"Debrecen légi";"Nigéria";"Kilépő";4
"2025";"04";"Debrecen légi";"Norvégia";"Belépő";2
"2025";"04";"Debrecen légi";"Olaszország";"Belépő";13
"2025";"04";"Debrecen légi";"Olaszország";"Kilépő";11
"2025";"04";"Debrecen légi";"Oroszország";"Belépő";4
"2025";"04";"Debrecen légi";"Oroszország";"Kilépő";4
"2025";"04";"Debrecen légi";"Pakisztán";"Belépő";2
"2025";"04";"Debrecen légi";"Pakisztán";"Kilépő";2
"2025";"04";"Debrecen légi";"Palesztinai Autonóm Terület";"Kilépő";1
"2025";"04";"Debrecen légi";"Portugália";"Belépő";5
"2025";"04";"Debrecen légi";"Portugália";"Kilépő";6
"2025";"04";"Debrecen légi";"Románia";"Belépő";1300
"2025";"04";"Debrecen légi";"Románia";"Kilépő";1197
"2025";"04";"Debrecen légi";"Spanyolország";"Belépő";3
